NavDate,FundName,ISIN,"NavValue (in €)","IndexValue (in €)","DividendValue (in €)"
03/02/2010,"Carmignac Patrimoine",FR0010135103,489.74,271.18,
04/02/2010,"Carmignac Patrimoine",FR0010135103,486.56,269.86,
05/02/2010,"Carmignac Patrimoine",FR0010135103,486.53,270.61,
08/02/2010,"Carmignac Patrimoine",FR0010135103,485.17,269.71,
09/02/2010,"Carmignac Patrimoine",FR0010135103,485.38,270.28,
10/02/2010,"Carmignac Patrimoine",FR0010135103,485.55,270.71,
11/02/2010,"Carmignac Patrimoine",FR0010135103,489.6,273.12,
12/02/2010,"Carmignac Patrimoine",FR0010135103,489.12,273.04,
15/02/2010,"Carmignac Patrimoine",FR0010135103,489.45,273.22,
16/02/2010,"Carmignac Patrimoine",FR0010135103,488.08,273.41,
17/02/2010,"Carmignac Patrimoine",FR0010135103,488.99,275.01,
18/02/2010,"Carmignac Patrimoine",FR0010135103,490.55,275.7,
19/02/2010,"Carmignac Patrimoine",FR0010135103,491.65,276.24,
22/02/2010,"Carmignac Patrimoine",FR0010135103,490.68,276.19,
23/02/2010,"Carmignac Patrimoine",FR0010135103,489.92,276.14,
24/02/2010,"Carmignac Patrimoine",FR0010135103,489.32,276.12,
25/02/2010,"Carmignac Patrimoine",FR0010135103,491.63,276.87,
26/02/2010,"Carmignac Patrimoine",FR0010135103,490.84,276.31,
01/03/2010,"Carmignac Patrimoine",FR0010135103,495.72,279.74,
02/03/2010,"Carmignac Patrimoine",FR0010135103,496.27,279.76,
03/03/2010,"Carmignac Patrimoine",FR0010135103,494.87,278.83,
04/03/2010,"Carmignac Patrimoine",FR0010135103,495.7,279.79,
05/03/2010,"Carmignac Patrimoine",FR0010135103,496.33,280.71,
08/03/2010,"Carmignac Patrimoine",FR0010135103,496,280.64,
09/03/2010,"Carmignac Patrimoine",FR0010135103,498.18,282.13,
10/03/2010,"Carmignac Patrimoine",FR0010135103,497.34,281.06,
11/03/2010,"Carmignac Patrimoine",FR0010135103,497.14,281.02,
12/03/2010,"Carmignac Patrimoine",FR0010135103,495.72,280.23,
15/03/2010,"Carmignac Patrimoine",FR0010135103,497.05,281.36,
16/03/2010,"Carmignac Patrimoine",FR0010135103,496.77,281.24,
17/03/2010,"Carmignac Patrimoine",FR0010135103,498.81,282.86,
18/03/2010,"Carmignac Patrimoine",FR0010135103,500.26,284.28,
19/03/2010,"Carmignac Patrimoine",FR0010135103,500.29,284.7,
22/03/2010,"Carmignac Patrimoine",FR0010135103,499.96,285.17,
23/03/2010,"Carmignac Patrimoine",FR0010135103,500.91,286.02,
24/03/2010,"Carmignac Patrimoine",FR0010135103,502.36,286.93,
25/03/2010,"Carmignac Patrimoine",FR0010135103,501.43,286.54,
26/03/2010,"Carmignac Patrimoine",FR0010135103,500.5,285.91,
29/03/2010,"Carmignac Patrimoine",FR0010135103,500.51,285.71,
30/03/2010,"Carmignac Patrimoine",FR0010135103,502.3,286.63,
31/03/2010,"Carmignac Patrimoine",FR0010135103,500.01,284.72,
01/04/2010,"Carmignac Patrimoine",FR0010135103,503.14,286.15,
02/04/2010,"Carmignac Patrimoine",FR0010135103,502.8,286.11,
06/04/2010,"Carmignac Patrimoine",FR0010135103,509.66,289.19,
07/04/2010,"Carmignac Patrimoine",FR0010135103,510.3,289.76,
08/04/2010,"Carmignac Patrimoine",FR0010135103,509.96,289.52,
09/04/2010,"Carmignac Patrimoine",FR0010135103,508.76,289.19,
12/04/2010,"Carmignac Patrimoine",FR0010135103,503.1,287.12,
13/04/2010,"Carmignac Patrimoine",FR0010135103,502.93,287.61,
14/04/2010,"Carmignac Patrimoine",FR0010135103,504.31,288,
15/04/2010,"Carmignac Patrimoine",FR0010135103,506.6,289.53,
16/04/2010,"Carmignac Patrimoine",FR0010135103,504.95,288.78,
19/04/2010,"Carmignac Patrimoine",FR0010135103,504.24,288.55,
20/04/2010,"Carmignac Patrimoine",FR0010135103,507.24,289.55,
21/04/2010,"Carmignac Patrimoine",FR0010135103,508.78,290.59,
22/04/2010,"Carmignac Patrimoine",FR0010135103,511.27,291.31,
23/04/2010,"Carmignac Patrimoine",FR0010135103,509.73,290.38,
26/04/2010,"Carmignac Patrimoine",FR0010135103,511.57,291.61,
27/04/2010,"Carmignac Patrimoine",FR0010135103,507.33,289.15,
28/04/2010,"Carmignac Patrimoine",FR0010135103,508.86,289.46,
29/04/2010,"Carmignac Patrimoine",FR0010135103,510.58,290.72,
30/04/2010,"Carmignac Patrimoine",FR0010135103,508.03,289.21,
03/05/2010,"Carmignac Patrimoine",FR0010135103,511.05,291.26,
04/05/2010,"Carmignac Patrimoine",FR0010135103,513.84,290.27,
05/05/2010,"Carmignac Patrimoine",FR0010135103,516.96,291.61,
06/05/2010,"Carmignac Patrimoine",FR0010135103,521.68,291.04,
07/05/2010,"Carmignac Patrimoine",FR0010135103,522.78,289.37,
10/05/2010,"Carmignac Patrimoine",FR0010135103,511.21,292.36,
11/05/2010,"Carmignac Patrimoine",FR0010135103,516.82,294.32,
12/05/2010,"Carmignac Patrimoine",FR0010135103,517.01,296.16,
14/05/2010,"Carmignac Patrimoine",FR0010135103,531.1,297.78,
17/05/2010,"Carmignac Patrimoine",FR0010135103,530.84,297.92,
18/05/2010,"Carmignac Patrimoine",FR0010135103,526.83,296.95,
19/05/2010,"Carmignac Patrimoine",FR0010135103,527.41,295.78,
20/05/2010,"Carmignac Patrimoine",FR0010135103,526.63,292.72,
21/05/2010,"Carmignac Patrimoine",FR0010135103,519.01,291.04,
25/05/2010,"Carmignac Patrimoine",FR0010135103,531.81,292.58,
26/05/2010,"Carmignac Patrimoine",FR0010135103,531.75,293.57,
27/05/2010,"Carmignac Patrimoine",FR0010135103,529.13,296.18,
28/05/2010,"Carmignac Patrimoine",FR0010135103,527.51,294.7,
31/05/2010,"Carmignac Patrimoine",FR0010135103,530.01,296.07,
01/06/2010,"Carmignac Patrimoine",FR0010135103,525.4,295.65,
02/06/2010,"Carmignac Patrimoine",FR0010135103,529.92,296.2,
03/06/2010,"Carmignac Patrimoine",FR0010135103,529.59,297.61,
04/06/2010,"Carmignac Patrimoine",FR0010135103,539.41,297.82,
07/06/2010,"Carmignac Patrimoine",FR0010135103,543.25,297.3,
08/06/2010,"Carmignac Patrimoine",FR0010135103,544.91,297.82,
09/06/2010,"Carmignac Patrimoine",FR0010135103,537.06,296.31,
10/06/2010,"Carmignac Patrimoine",FR0010135103,534.65,298.52,
11/06/2010,"Carmignac Patrimoine",FR0010135103,535.48,299.68,
14/06/2010,"Carmignac Patrimoine",FR0010135103,525.29,297.2,
15/06/2010,"Carmignac Patrimoine",FR0010135103,525.68,298.79,
16/06/2010,"Carmignac Patrimoine",FR0010135103,526.39,298.94,
17/06/2010,"Carmignac Patrimoine",FR0010135103,526.82,298.97,
18/06/2010,"Carmignac Patrimoine",FR0010135103,526.76,298.86,
21/06/2010,"Carmignac Patrimoine",FR0010135103,529.15,299.89,
22/06/2010,"Carmignac Patrimoine",FR0010135103,531,300.43,
23/06/2010,"Carmignac Patrimoine",FR0010135103,531.7,300.39,
24/06/2010,"Carmignac Patrimoine",FR0010135103,527.94,297.72,
25/06/2010,"Carmignac Patrimoine",FR0010135103,529.51,297.76,
28/06/2010,"Carmignac Patrimoine",FR0010135103,527.61,297.65,
29/06/2010,"Carmignac Patrimoine",FR0010135103,533.29,296.79,
30/06/2010,"Carmignac Patrimoine",FR0010135103,529.32,294.54,
01/07/2010,"Carmignac Patrimoine",FR0010135103,522.26,290.76,
02/07/2010,"Carmignac Patrimoine",FR0010135103,515.73,287.73,
05/07/2010,"Carmignac Patrimoine",FR0010135103,518.55,288.79,
06/07/2010,"Carmignac Patrimoine",FR0010135103,513.77,289.18,
07/07/2010,"Carmignac Patrimoine",FR0010135103,515.06,291.62,
08/07/2010,"Carmignac Patrimoine",FR0010135103,513.38,291.67,
09/07/2010,"Carmignac Patrimoine",FR0010135103,517.18,293.51,
12/07/2010,"Carmignac Patrimoine",FR0010135103,519.41,294.62,
13/07/2010,"Carmignac Patrimoine",FR0010135103,517.93,295.15,
15/07/2010,"Carmignac Patrimoine",FR0010135103,511.36,292.02,
16/07/2010,"Carmignac Patrimoine",FR0010135103,507.28,288.91,
19/07/2010,"Carmignac Patrimoine",FR0010135103,505.16,288.15,
20/07/2010,"Carmignac Patrimoine",FR0010135103,509.64,290.31,
21/07/2010,"Carmignac Patrimoine",FR0010135103,512.23,291.25,
22/07/2010,"Carmignac Patrimoine",FR0010135103,511.43,292.21,
23/07/2010,"Carmignac Patrimoine",FR0010135103,515.06,294.62,
26/07/2010,"Carmignac Patrimoine",FR0010135103,510.74,293.91,
27/07/2010,"Carmignac Patrimoine",FR0010135103,507.7,292.93,
28/07/2010,"Carmignac Patrimoine",FR0010135103,506.96,292.4,
29/07/2010,"Carmignac Patrimoine",FR0010135103,506.1,291.45,
30/07/2010,"Carmignac Patrimoine",FR0010135103,508.85,292.77,
02/08/2010,"Carmignac Patrimoine",FR0010135103,506.2,293.46,
03/08/2010,"Carmignac Patrimoine",FR0010135103,505.99,293.56,
04/08/2010,"Carmignac Patrimoine",FR0010135103,509.18,294.77,
05/08/2010,"Carmignac Patrimoine",FR0010135103,509.29,294.97,
06/08/2010,"Carmignac Patrimoine",FR0010135103,506.1,293.06,
09/08/2010,"Carmignac Patrimoine",FR0010135103,508.61,294.39,
10/08/2010,"Carmignac Patrimoine",FR0010135103,510.3,295.33,
11/08/2010,"Carmignac Patrimoine",FR0010135103,511.71,295.7,
12/08/2010,"Carmignac Patrimoine",FR0010135103,512.14,295.49,
13/08/2010,"Carmignac Patrimoine",FR0010135103,514.88,296.76,
16/08/2010,"Carmignac Patrimoine",FR0010135103,514.45,296.69,
17/08/2010,"Carmignac Patrimoine",FR0010135103,514.89,297.63,
18/08/2010,"Carmignac Patrimoine",FR0010135103,516.7,298.38,
19/08/2010,"Carmignac Patrimoine",FR0010135103,516.12,297.05,
20/08/2010,"Carmignac Patrimoine",FR0010135103,520.42,298.53,
23/08/2010,"Carmignac Patrimoine",FR0010135103,520.83,299.33,
24/08/2010,"Carmignac Patrimoine",FR0010135103,520.47,298.17,
25/08/2010,"Carmignac Patrimoine",FR0010135103,521.19,298.14,
26/08/2010,"Carmignac Patrimoine",FR0010135103,517.87,296.5,
27/08/2010,"Carmignac Patrimoine",FR0010135103,518.39,297.33,
30/08/2010,"Carmignac Patrimoine",FR0010135103,519.29,297.75,
31/08/2010,"Carmignac Patrimoine",FR0010135103,519.98,297.75,
01/09/2010,"Carmignac Patrimoine",FR0010135103,518.31,298.52,
02/09/2010,"Carmignac Patrimoine",FR0010135103,519.47,299.06,
03/09/2010,"Carmignac Patrimoine",FR0010135103,519.47,299.5,
06/09/2010,"Carmignac Patrimoine",FR0010135103,520.1,299.82,
07/09/2010,"Carmignac Patrimoine",FR0010135103,524.08,302.02,
08/09/2010,"Carmignac Patrimoine",FR0010135103,524.34,301.98,
09/09/2010,"Carmignac Patrimoine",FR0010135103,525.08,302.87,
10/09/2010,"Carmignac Patrimoine",FR0010135103,525.38,302.71,
13/09/2010,"Carmignac Patrimoine",FR0010135103,524.63,302.37,
14/09/2010,"Carmignac Patrimoine",FR0010135103,523.31,301.5,
15/09/2010,"Carmignac Patrimoine",FR0010135103,520.59,299.33,
16/09/2010,"Carmignac Patrimoine",FR0010135103,518.08,297.2,
17/09/2010,"Carmignac Patrimoine",FR0010135103,519.94,298.14,
20/09/2010,"Carmignac Patrimoine",FR0010135103,521.77,299.26,
21/09/2010,"Carmignac Patrimoine",FR0010135103,520.56,298.75,
22/09/2010,"Carmignac Patrimoine",FR0010135103,514.39,294.76,
23/09/2010,"Carmignac Patrimoine",FR0010135103,515.75,295.64,
24/09/2010,"Carmignac Patrimoine",FR0010135103,514.73,295.12,
27/09/2010,"Carmignac Patrimoine",FR0010135103,516.01,295.49,
28/09/2010,"Carmignac Patrimoine",FR0010135103,515.17,294.87,
29/09/2010,"Carmignac Patrimoine",FR0010135103,514.77,294.24,
30/09/2010,"Carmignac Patrimoine",FR0010135103,513.17,292.9,
01/10/2010,"Carmignac Patrimoine",FR0010135103,513.75,292.06,
04/10/2010,"Carmignac Patrimoine",FR0010135103,513.92,292.61,
05/10/2010,"Carmignac Patrimoine",FR0010135103,515.5,292.6,
06/10/2010,"Carmignac Patrimoine",FR0010135103,517.19,293.09,
07/10/2010,"Carmignac Patrimoine",FR0010135103,515.48,292.33,
08/10/2010,"Carmignac Patrimoine",FR0010135103,516.65,293.13,
11/10/2010,"Carmignac Patrimoine",FR0010135103,518.52,293.88,
12/10/2010,"Carmignac Patrimoine",FR0010135103,518.34,294.63,
13/10/2010,"Carmignac Patrimoine",FR0010135103,521.34,294.06,
14/10/2010,"Carmignac Patrimoine",FR0010135103,519.5,292.68,
15/10/2010,"Carmignac Patrimoine",FR0010135103,518.96,293.28,
18/10/2010,"Carmignac Patrimoine",FR0010135103,518.61,294.53,
19/10/2010,"Carmignac Patrimoine",FR0010135103,516.1,294.79,
20/10/2010,"Carmignac Patrimoine",FR0010135103,515.7,293.61,
21/10/2010,"Carmignac Patrimoine",FR0010135103,515.96,293.06,
22/10/2010,"Carmignac Patrimoine",FR0010135103,516.9,293.97,
25/10/2010,"Carmignac Patrimoine",FR0010135103,518.09,294.63,
26/10/2010,"Carmignac Patrimoine",FR0010135103,518.17,295.33,
27/10/2010,"Carmignac Patrimoine",FR0010135103,516.11,294.72,
28/10/2010,"Carmignac Patrimoine",FR0010135103,516.37,294.1,
29/10/2010,"Carmignac Patrimoine",FR0010135103,517.43,294.7,
02/11/2010,"Carmignac Patrimoine",FR0010135103,520.43,294.06,
03/11/2010,"Carmignac Patrimoine",FR0010135103,522.13,294.17,
04/11/2010,"Carmignac Patrimoine",FR0010135103,526.51,294.55,
05/11/2010,"Carmignac Patrimoine",FR0010135103,528.92,297.46,
08/11/2010,"Carmignac Patrimoine",FR0010135103,529.71,298.74,
09/11/2010,"Carmignac Patrimoine",FR0010135103,527.58,298.75,
10/11/2010,"Carmignac Patrimoine",FR0010135103,529.14,300.33,
12/11/2010,"Carmignac Patrimoine",FR0010135103,523.19,298.1,
15/11/2010,"Carmignac Patrimoine",FR0010135103,522.45,298.98,
16/11/2010,"Carmignac Patrimoine",FR0010135103,517.72,296.75,
17/11/2010,"Carmignac Patrimoine",FR0010135103,518.28,297.22,
18/11/2010,"Carmignac Patrimoine",FR0010135103,520.14,297.74,
19/11/2010,"Carmignac Patrimoine",FR0010135103,518.89,297.02,
22/11/2010,"Carmignac Patrimoine",FR0010135103,520.22,297.81,
23/11/2010,"Carmignac Patrimoine",FR0010135103,519.57,298.86,
24/11/2010,"Carmignac Patrimoine",FR0010135103,521.26,300.3,
25/11/2010,"Carmignac Patrimoine",FR0010135103,522.1,300.45,
26/11/2010,"Carmignac Patrimoine",FR0010135103,522.4,301.29,
29/11/2010,"Carmignac Patrimoine",FR0010135103,524.4,302.27,
30/11/2010,"Carmignac Patrimoine",FR0010135103,526.43,303.32,
01/12/2010,"Carmignac Patrimoine",FR0010135103,528.52,304.86,
02/12/2010,"Carmignac Patrimoine",FR0010135103,528.61,305.51,
03/12/2010,"Carmignac Patrimoine",FR0010135103,524.13,303.32,
06/12/2010,"Carmignac Patrimoine",FR0010135103,527.47,305.3,
07/12/2010,"Carmignac Patrimoine",FR0010135103,525.82,303.78,
08/12/2010,"Carmignac Patrimoine",FR0010135103,526.6,304.44,
09/12/2010,"Carmignac Patrimoine",FR0010135103,527.1,305.96,
10/12/2010,"Carmignac Patrimoine",FR0010135103,527.09,305.67,
13/12/2010,"Carmignac Patrimoine",FR0010135103,524.5,303.6,
14/12/2010,"Carmignac Patrimoine",FR0010135103,524.67,303.68,
15/12/2010,"Carmignac Patrimoine",FR0010135103,522.68,303.35,
16/12/2010,"Carmignac Patrimoine",FR0010135103,524.85,305.59,
17/12/2010,"Carmignac Patrimoine",FR0010135103,526.15,306.97,
20/12/2010,"Carmignac Patrimoine",FR0010135103,527.57,308.56,
21/12/2010,"Carmignac Patrimoine",FR0010135103,529.43,309.36,
22/12/2010,"Carmignac Patrimoine",FR0010135103,530.92,310.65,
23/12/2010,"Carmignac Patrimoine",FR0010135103,532.26,311.36,
24/12/2010,"Carmignac Patrimoine",FR0010135103,530.71,310.5,
27/12/2010,"Carmignac Patrimoine",FR0010135103,529.39,309.73,
28/12/2010,"Carmignac Patrimoine",FR0010135103,530.68,310.76,
29/12/2010,"Carmignac Patrimoine",FR0010135103,532.24,311.45,
30/12/2010,"Carmignac Patrimoine",FR0010135103,529.05,308.9,
31/12/2010,"Carmignac Patrimoine",FR0010135103,526.46,307.51,
03/01/2011,"Carmignac Patrimoine",FR0010135103,529.02,309.12,
04/01/2011,"Carmignac Patrimoine",FR0010135103,529.41,310.02,
05/01/2011,"Carmignac Patrimoine",FR0010135103,534.49,311.59,
06/01/2011,"Carmignac Patrimoine",FR0010135103,536.07,313.4,
07/01/2011,"Carmignac Patrimoine",FR0010135103,536.81,314.62,
10/01/2011,"Carmignac Patrimoine",FR0010135103,536.01,314.81,
11/01/2011,"Carmignac Patrimoine",FR0010135103,538.77,315.3,
12/01/2011,"Carmignac Patrimoine",FR0010135103,537.51,314.77,
13/01/2011,"Carmignac Patrimoine",FR0010135103,527.38,310.55,
14/01/2011,"Carmignac Patrimoine",FR0010135103,526.48,310.27,
17/01/2011,"Carmignac Patrimoine",FR0010135103,527.7,311.48,
18/01/2011,"Carmignac Patrimoine",FR0010135103,526.84,310.17,
19/01/2011,"Carmignac Patrimoine",FR0010135103,521.3,307.95,
20/01/2011,"Carmignac Patrimoine",FR0010135103,520.31,306.87,
21/01/2011,"Carmignac Patrimoine",FR0010135103,515.67,304.75,
24/01/2011,"Carmignac Patrimoine",FR0010135103,515.17,304.21,
25/01/2011,"Carmignac Patrimoine",FR0010135103,514.11,304.15,
26/01/2011,"Carmignac Patrimoine",FR0010135103,517.59,304.47,
27/01/2011,"Carmignac Patrimoine",FR0010135103,514.71,303.68,
28/01/2011,"Carmignac Patrimoine",FR0010135103,513.24,303.94,
31/01/2011,"Carmignac Patrimoine",FR0010135103,512.47,303.13,
01/02/2011,"Carmignac Patrimoine",FR0010135103,513.98,304.26,
02/02/2011,"Carmignac Patrimoine",FR0010135103,514.41,304.2,
03/02/2011,"Carmignac Patrimoine",FR0010135103,519.24,306.98,
04/02/2011,"Carmignac Patrimoine",FR0010135103,520.1,308,
07/02/2011,"Carmignac Patrimoine",FR0010135103,520.79,308.79,
08/02/2011,"Carmignac Patrimoine",FR0010135103,518.61,306.98,
09/02/2011,"Carmignac Patrimoine",FR0010135103,514.62,305.11,
10/02/2011,"Carmignac Patrimoine",FR0010135103,517.27,305.75,
11/02/2011,"Carmignac Patrimoine",FR0010135103,520.26,307.11,
14/02/2011,"Carmignac Patrimoine",FR0010135103,525.9,309.49,
15/02/2011,"Carmignac Patrimoine",FR0010135103,523.32,308.29,
16/02/2011,"Carmignac Patrimoine",FR0010135103,524.16,309.04,
17/02/2011,"Carmignac Patrimoine",FR0010135103,524.57,309.37,
18/02/2011,"Carmignac Patrimoine",FR0010135103,522.41,308.65,
21/02/2011,"Carmignac Patrimoine",FR0010135103,521.51,307.8,
22/02/2011,"Carmignac Patrimoine",FR0010135103,515.05,305.43,
23/02/2011,"Carmignac Patrimoine",FR0010135103,513.24,303.51,
24/02/2011,"Carmignac Patrimoine",FR0010135103,510.21,303.1,
25/02/2011,"Carmignac Patrimoine",FR0010135103,514.57,305.57,
28/02/2011,"Carmignac Patrimoine",FR0010135103,514.5,305.64,
01/03/2011,"Carmignac Patrimoine",FR0010135103,514.07,304.22,
02/03/2011,"Carmignac Patrimoine",FR0010135103,513.77,303.17,
03/03/2011,"Carmignac Patrimoine",FR0010135103,514.3,302.66,
04/03/2011,"Carmignac Patrimoine",FR0010135103,512.69,301.85,
07/03/2011,"Carmignac Patrimoine",FR0010135103,510.09,300.55,
08/03/2011,"Carmignac Patrimoine",FR0010135103,512.64,302.25,
09/03/2011,"Carmignac Patrimoine",FR0010135103,511.09,301.87,
10/03/2011,"Carmignac Patrimoine",FR0010135103,509.39,301.14,
11/03/2011,"Carmignac Patrimoine",FR0010135103,509.01,301.45,
14/03/2011,"Carmignac Patrimoine",FR0010135103,504.99,298.3,
15/03/2011,"Carmignac Patrimoine",FR0010135103,502.28,295.64,
16/03/2011,"Carmignac Patrimoine",FR0010135103,502.55,296.03,
17/03/2011,"Carmignac Patrimoine",FR0010135103,501.36,296.75,
18/03/2011,"Carmignac Patrimoine",FR0010135103,499.65,294.19,
21/03/2011,"Carmignac Patrimoine",FR0010135103,501.5,295.47,
22/03/2011,"Carmignac Patrimoine",FR0010135103,501.86,295.44,
23/03/2011,"Carmignac Patrimoine",FR0010135103,505.37,297.17,
24/03/2011,"Carmignac Patrimoine",FR0010135103,505.31,297.22,
25/03/2011,"Carmignac Patrimoine",FR0010135103,506.81,298.18,
28/03/2011,"Carmignac Patrimoine",FR0010135103,506.67,297.83,
29/03/2011,"Carmignac Patrimoine",FR0010135103,508.35,298.27,
30/03/2011,"Carmignac Patrimoine",FR0010135103,510.05,299.02,
31/03/2011,"Carmignac Patrimoine",FR0010135103,509.82,297.38,
01/04/2011,"Carmignac Patrimoine",FR0010135103,512.17,298.48,
04/04/2011,"Carmignac Patrimoine",FR0010135103,512.81,297.61,
05/04/2011,"Carmignac Patrimoine",FR0010135103,515.04,297.52,
06/04/2011,"Carmignac Patrimoine",FR0010135103,513.74,295.21,
07/04/2011,"Carmignac Patrimoine",FR0010135103,514.3,295.87,
08/04/2011,"Carmignac Patrimoine",FR0010135103,513.22,294,
11/04/2011,"Carmignac Patrimoine",FR0010135103,510.56,293.56,
12/04/2011,"Carmignac Patrimoine",FR0010135103,505.76,291.84,
13/04/2011,"Carmignac Patrimoine",FR0010135103,506.86,292.26,
14/04/2011,"Carmignac Patrimoine",FR0010135103,507.73,293.17,
15/04/2011,"Carmignac Patrimoine",FR0010135103,508.69,294.21,
18/04/2011,"Carmignac Patrimoine",FR0010135103,510.05,296.25,
19/04/2011,"Carmignac Patrimoine",FR0010135103,509.91,295.21,
20/04/2011,"Carmignac Patrimoine",FR0010135103,508.85,294.77,
21/04/2011,"Carmignac Patrimoine",FR0010135103,510.04,295.54,
22/04/2011,"Carmignac Patrimoine",FR0010135103,510.07,295.57,
26/04/2011,"Carmignac Patrimoine",FR0010135103,508.19,295.32,
27/04/2011,"Carmignac Patrimoine",FR0010135103,506.81,294.72,
28/04/2011,"Carmignac Patrimoine",FR0010135103,505.32,294.1,
29/04/2011,"Carmignac Patrimoine",FR0010135103,506.85,294.56,
02/05/2011,"Carmignac Patrimoine",FR0010135103,505.06,294.5,
03/05/2011,"Carmignac Patrimoine",FR0010135103,502.03,293.89,
04/05/2011,"Carmignac Patrimoine",FR0010135103,498.63,291.97,
05/05/2011,"Carmignac Patrimoine",FR0010135103,497.3,295.29,
06/05/2011,"Carmignac Patrimoine",FR0010135103,499.8,297.44,
09/05/2011,"Carmignac Patrimoine",FR0010135103,506.22,301.1,
10/05/2011,"Carmignac Patrimoine",FR0010135103,504.53,300.84,
11/05/2011,"Carmignac Patrimoine",FR0010135103,502.49,300.91,
12/05/2011,"Carmignac Patrimoine",FR0010135103,504.14,301.92,
13/05/2011,"Carmignac Patrimoine",FR0010135103,503.49,300.97,
16/05/2011,"Carmignac Patrimoine",FR0010135103,501.48,299.6,
17/05/2011,"Carmignac Patrimoine",FR0010135103,502.84,299.71,
18/05/2011,"Carmignac Patrimoine",FR0010135103,502.08,299.49,
19/05/2011,"Carmignac Patrimoine",FR0010135103,502.22,299.51,
20/05/2011,"Carmignac Patrimoine",FR0010135103,505.85,300.7,
23/05/2011,"Carmignac Patrimoine",FR0010135103,507.31,300.21,
24/05/2011,"Carmignac Patrimoine",FR0010135103,507.02,298.96,
25/05/2011,"Carmignac Patrimoine",FR0010135103,507.43,300.22,
26/05/2011,"Carmignac Patrimoine",FR0010135103,507.83,301.32,
27/05/2011,"Carmignac Patrimoine",FR0010135103,506.06,300.26,
30/05/2011,"Carmignac Patrimoine",FR0010135103,506.58,300.12,
31/05/2011,"Carmignac Patrimoine",FR0010135103,503.31,299.89,
01/06/2011,"Carmignac Patrimoine",FR0010135103,502.08,297.62,
03/06/2011,"Carmignac Patrimoine",FR0010135103,499.23,293.79,
06/06/2011,"Carmignac Patrimoine",FR0010135103,496.86,292.24,
07/06/2011,"Carmignac Patrimoine",FR0010135103,494.88,290.93,
